		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	NU = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
010110111   27   24   19   33   18   20   22   20  8.280229  0.406586 	SUCCESS  65
010111011   27   17   17   31   25   22   24   23  7.119779  0.523766 	SUCCESS  66
010111111   31   31   17   19   24   19   26   26  8.705221  0.367770 	SUCCESS  67
011000111   21   23   21   28   33   22   21   15  9.220903  0.324005 	SUCCESS  68
011001111   20   26   32   23   27   27   21   28  5.071613  0.749895 	SUCCESS  69
011010111   23   16   15   23   27   26   19   19  9.761078  0.282197 	SUCCESS  70
011011111   21   19   21   26   31   23   27   25  4.553283  0.804079 	SUCCESS  71
011101111   30   36   24   30   36   23   14   23 18.816962  0.015870 	SUCCESS  72
011111111   21   29   28   24   29   34   18   27  8.766785  0.362350 	SUCCESS  73
100000000   31   23   24   26   18   25   28   18  6.078485  0.638441 	SUCCESS  74
100010000   27   26   24   24   32   21   22   16  6.578279  0.582739 	SUCCESS  75
100100000   21   32   26   35   26   31   23   21 10.335015  0.242295 	SUCCESS  76
100101000   23   21   24   17   16   28   19   20  8.490077  0.387118 	SUCCESS  77
100110000   20   17   20   29   22   21   22   30  7.161484  0.519314 	SUCCESS  78
100111000   25   24   26   20   19   26   16   23  5.364870  0.717961 	SUCCESS  79
101000000   30   18   23   20   19   29   19   25  7.348162  0.499576 	SUCCESS  80
101000100   24   20   24   16   19   19   20   21  7.599714  0.473514 	SUCCESS  81
101001000   28   32   26   32   23   27   25   24  5.946089  0.653271 	SUCCESS  82
101001100   24   23   26   16   30   20   24   22  5.585972  0.693498 	SUCCESS  83
101010000   31   20   24   27   21   36   25   28  9.716064  0.285523 	SUCCESS  84
101010100   23   21   24   25   22   18   22   25  2.831474  0.944484 	SUCCESS  85
101011000   20   26   18   25   22   26   22   27  3.560976  0.894406 	SUCCESS  86
101011100   23   20   27   17   20   24   30   23  5.746833  0.675566 	SUCCESS  87
101100000   15   23   26   23   23   25   32   28  7.112497  0.524545 	SUCCESS  88
101100100   34   27   23   22   27   26   19   20  6.968848  0.539998 	SUCCESS  89
101101000   24   26   25   22   25   27   24   30  2.012605  0.980623 	SUCCESS  90
101101100   19   19   21   30   25   23   27   27  4.959739  0.761871 	SUCCESS  91
101110000   25   23   28   22   19   19   24   36  9.069971  0.336428 	SUCCESS  92
101110100   33   28   15   20   21   22   36   21 15.170777  0.055909 	SUCCESS  93
101111000   25   33   26   26   25   23   22   18  5.443646  0.709275 	SUCCESS  94
101111100   19   25   26   25   26   32   24   28  4.487085  0.810724 	SUCCESS  95
110000000   16   27   30   26   21   19   30   20  8.586064  0.378408 	SUCCESS  96
110000010   23   24   23   19   23   33   27   26  5.019979  0.755439 	SUCCESS  97
110000100   28   22   29   25   20   21   32   25  5.478069  0.705469 	SUCCESS  98
110001000   16   20   22   17   30   29   21   19 10.321113  0.243207 	SUCCESS  99
110001010   23   31   19   24   27   19   23   17  7.093962  0.526530 	SUCCESS 100
110010000   30   28   28   28   29   21   17   15 10.425706  0.236408 	SUCCESS 101
110010010   22   31   22   32   30   25   29   21  7.512995  0.482425 	SUCCESS 102
110010100   27   15   24   19   17   24   23   24  7.685772  0.464751 	SUCCESS 103
110011000   16   20   16   25   24   25   15   29 11.472958  0.176313 	SUCCESS 104
110011010   31   17   27   19   36   33   30   31 17.699540  0.023595 	SUCCESS 105
110100000   32   21   23   20   20   30   25   27  6.290980  0.614673 	SUCCESS 106
110100010   25   16   28   23   20   16   24   18  9.185156  0.326918 	SUCCESS 107
110100100   21   30   28   34   35   30   24   20 13.191458  0.105430 	SUCCESS 108
110101000   28   27   21   26   26   37   25   20  9.105718  0.333456 	SUCCESS 109
110101010   25   24   27   22   20   18   24   30  4.442733  0.815135 	SUCCESS 110
110101100   29   23   25   19   24   22   26   29  3.486172  0.900260 	SUCCESS 111
110110000   16   31   24   27   26   23   27   26  5.715058  0.679115 	SUCCESS 112
110110010   29   21   22   18   22   20   21   24  4.923992  0.765668 	SUCCESS 113
110110100   31   23   26   23   29   22   25   31  5.123248  0.744326 	SUCCESS 114
110111000   19   27   25   28   24   24   25   28  2.664655  0.953610 	SUCCESS 115
110111010   32   28   25   19   18   28   35   18 13.027949  0.110892 	SUCCESS 116
110111100   28   31   28   31   28   17   26   25  7.784407  0.454808 	SUCCESS 117
111000000   27   20   26   28   24   22   20   22  3.078392  0.929342 	SUCCESS 118
111000010   31   26   30   26   20   19   31   28  7.843323  0.448923 	SUCCESS 119
111000100   26   24   27   19   25   28   14   19  8.017424  0.431770 	SUCCESS 120
111000110   25   19   21   20   25   19   21   25  4.313647  0.827775 	SUCCESS 121
111001000   26   20   22   32   21   21   24   15  8.347751  0.400259 	SUCCESS 122
111001010   24   16   24   26   14   28   25   27  8.543035  0.382297 	SUCCESS 123
111001100   17   29   21   27   27   25   18   26  6.137401  0.631844 	SUCCESS 124
111010000   31   24   18   23   21   27   26   25  4.570495  0.802340 	SUCCESS 125
111010010   20   29   29   35   23   29   28   18 10.639525  0.222972 	SUCCESS 126
111010100   26   25   27   28   22   26   26   22  1.665065  0.989616 	SUCCESS 127
111010110   24   19   20   21   31   19   21   33  9.255326  0.321217 	SUCCESS 128
111011000   16   27   22   27   19   16   26   22  8.380850  0.397179 	SUCCESS 129
111011010   25   24   25   27   23   19   17   25  3.976037  0.859279 	SUCCESS 130
111011100   27   23   24   27   28   19   25   26  2.571316  0.958322 	SUCCESS 131
111100000   29   27   24   18   22   30   19   25  5.748157  0.675418 	SUCCESS 132
111100010   21   31   28   26   26   24   17   24  5.435040  0.710226 	SUCCESS 133
111100100   25   21   20   35   24   21   18   22  8.560247  0.380738 	SUCCESS 134
